input,head,n_folds,dim,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_specificity_mean,test_specificity_std,best_param_modal,best_param_freq,best_param_ndistinct
img_raw_swin,svm_rbf,30,768,0.5247619047619048,0.30709624438920696,0.595138888888889,0.24709054944138178,0.6446428571428574,0.14102504381780642,0.5533333333333333,0.3295300264227468,0.5333333333333333,0.34505260857149356,0.7277777777777779,0.24362890776726862,"{""C"": 1.0, ""gamma"": ""scale""}",11/30,6
vid_acceleration_r3d,mlp_fixed,30,512,0.5242857142857144,0.24064522105005018,0.6388888888888891,0.2129048243701917,0.569642857142857,0.1745451261295905,0.565,0.27197834881148575,0.5361111111111111,0.2933517279150636,0.6138888888888888,0.2236960227636053,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,4
img_velocity_swin,svm_rbf,30,768,0.5233862433862433,0.28929247969075983,0.5534722222222221,0.24188724409724546,0.6208333333333335,0.15817530108647745,0.5544444444444444,0.3133349637195701,0.5249999999999999,0.3180023253487355,0.6972222222222222,0.23106795758328622,"{""C"": 1.0, ""gamma"": ""scale""}",14/30,7
vid_azimuth_r3d,mlp_fixed,30,512,0.5233429533429533,0.22153247136198556,0.5833333333333334,0.1918009274884786,0.5619047619047619,0.15121293938604205,0.5484920634920635,0.23552760295304753,0.5444444444444444,0.28088302651625247,0.5722222222222222,0.25869305075378696,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,3
img_altitude_swin,mlp_fixed,30,768,0.523015873015873,0.23638420041165056,0.5895833333333333,0.21450276079102848,0.544047619047619,0.2068567187396427,0.5605555555555555,0.2800685238173073,0.536111111111111,0.2765441957616374,0.5527777777777777,0.3036206588326743,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,4
img_altitude_effnet,random_forest,30,1280,0.5223809523809524,0.20587830990496978,0.5465277777777778,0.2035869771074884,0.5559523809523809,0.14035159095217103,0.5538888888888888,0.24182746665148552,0.5361111111111111,0.2492165245674869,0.5722222222222222,0.23441184789099942,"{""max_depth"": 5, ""min_samples_leaf"": 3, ""n_estimators"": 100}",6/30,6
img_azimuth_swin,svm_linear,30,768,0.5221164021164021,0.24044324212199672,0.6309027777777777,0.17476900748876478,0.568452380952381,0.12996671518532663,0.527063492063492,0.2569766866643508,0.5694444444444444,0.2944923332704006,0.5944444444444444,0.2834291025885048,"{""C"": 0.003}",23/30,3
img_pressure_effnet,mlp_small,30,1280,0.5215343915343916,0.2316381058470405,0.611111111111111,0.23039335567615452,0.575,0.18818926792722218,0.5883333333333333,0.2517049145024275,0.5305555555555556,0.30831650570214053,0.6277777777777778,0.2614553042443331,"{""dropout"": 0.3, ""weight_decay"": 0.001}",13/30,4
vid_velocity_r3d,mlp_small,30,512,0.5184656084656085,0.271454171687721,0.6097222222222223,0.25053423123739277,0.5654761904761904,0.1883605827264009,0.5133333333333333,0.27222652275905557,0.5527777777777777,0.3190047782264239,0.575,0.24008100484813222,"{""dropout"": 0.5, ""weight_decay"": 0.001}",12/30,4
vid_azimuth_r3d,mlp_small,30,512,0.5178403078403079,0.21161080857527004,0.5722222222222223,0.19640669712839168,0.5523809523809524,0.15245854448978177,0.557936507936508,0.2527975720876498,0.5361111111111111,0.270414869761252,0.5638888888888888,0.2730585713673722,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,4
img_velocity_effnet,logistic_regression,30,1280,0.5177248677248677,0.24122863680838785,0.657638888888889,0.16992886207853344,0.5892857142857143,0.1590292065288788,0.5911111111111111,0.2619457598403526,0.5138888888888888,0.30800567658267597,0.6694444444444444,0.19995609352027166,"{""C"": 0.01, ""penalty"": ""l2""}",11/30,5
img_azimuth_vit,logistic_regression,30,768,0.5172486772486773,0.2898386360169474,0.6138888888888888,0.23549474428303013,0.5773809523809523,0.20512721832527578,0.5322222222222223,0.27998129840847047,0.5472222222222223,0.34580361548907046,0.6222222222222221,0.2218147605433224,"{""C"": 0.01, ""penalty"": ""l2""}",14/30,5
img_altitude_vit,mlp_fixed,30,768,0.516904761904762,0.23888494742414698,0.5361111111111112,0.1903073151557449,0.5422619047619047,0.18982306693177575,0.5338888888888889,0.2642666181456822,0.5388888888888889,0.2695722926138423,0.5527777777777777,0.2509401225053779,"{""dropout"": 0.3, ""weight_decay"": 0.001}",17/30,4
img_rgb_vpa_vit,svm_rbf,30,768,0.5163227513227513,0.287987572130025,0.5722222222222222,0.24471994445341444,0.6035714285714284,0.16227349829135032,0.5372222222222223,0.31757834081416575,0.5305555555555556,0.3106378104764026,0.6583333333333333,0.2822579320938299,"{""C"": 10.0, ""gamma"": ""scale""}",11/30,8
vid_altitude_r2plus1d,svm_linear,30,512,0.5161976911976912,0.188773706305392,0.5711805555555555,0.1700026088420136,0.5416666666666665,0.12014071232385126,0.542063492063492,0.21328660837904806,0.5583333333333332,0.2820882039172713,0.5416666666666666,0.27135780340956545,"{""C"": 0.003}",16/30,3
vid_altitude_r2plus1d,mlp_small,30,512,0.5145767195767195,0.22952004349681385,0.5972222222222221,0.18304357108194672,0.5583333333333333,0.15159059708645956,0.5476190476190476,0.2560656754641491,0.5333333333333332,0.2807693317022376,0.5944444444444444,0.285113855503824,"{""dropout"": 0.5, ""weight_decay"": 0.001}",18/30,4
vid_rgb_vpa_r2plus1d,svm_linear,30,512,0.5142592592592592,0.2229841192046119,0.6659722222222222,0.17511655715197574,0.5553571428571428,0.16104577198914782,0.5449999999999999,0.2553695391634779,0.5249999999999999,0.263659408185834,0.5888888888888888,0.2551512710857108,"{""C"": 0.1}",11/30,3
img_azimuth_effnet,logistic_regression,30,1280,0.5141005291005292,0.24749873251821708,0.5520833333333333,0.2009280134050034,0.550595238095238,0.17109235125438182,0.5133333333333333,0.22887363710670589,0.5555555555555555,0.3203904865269261,0.55,0.20599259741935114,"{""C"": 1.0, ""penalty"": ""l1""}",22/30,4
img_altitude_swin,svm_linear,30,768,0.5138095238095237,0.20494168607374605,0.6361111111111112,0.20285419491190926,0.5553571428571428,0.14016474548239144,0.5794444444444443,0.2509248537864773,0.5277777777777778,0.28139408470465194,0.6,0.23812807655316892,"{""C"": 0.003}",26/30,3
vid_altitude_r2plus1d,mlp_fixed,30,512,0.5130687830687831,0.22428442758783587,0.5652777777777778,0.20307541270162077,0.5630952380952381,0.14482430489005352,0.5833333333333334,0.2789210190464326,0.5249999999999999,0.28962751874926906,0.6138888888888888,0.27981532406410187,"{""dropout"": 0.5, ""weight_decay"": 0.001}",15/30,4
vid_azimuth_r3d,random_forest,30,512,0.5127513227513227,0.2704061293316419,0.5909722222222222,0.17017529323565636,0.5702380952380951,0.16862269961437706,0.5261111111111111,0.3029447850420328,0.5305555555555554,0.28824622740245825,0.611111111111111,0.2709898604560459,"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 200}",9/30,7
vid_acceleration_r3d,mlp_small,30,512,0.5123809523809524,0.24847608970643895,0.61875,0.20537774164317835,0.5607142857142856,0.160721127385846,0.5438888888888888,0.26520733352858766,0.5333333333333333,0.3013380123733968,0.5972222222222221,0.20186312902754636,"{""dropout"": 0.5, ""weight_decay"": 0.001}",14/30,4
vid_rgb_vpa_r2plus1d,logistic_regression,30,512,0.5115079365079365,0.2158726888741527,0.6333333333333333,0.19639653667225968,0.5750000000000001,0.13489185597315273,0.5966666666666668,0.25958262993207404,0.5111111111111111,0.2901094169768472,0.6527777777777778,0.22646218520588549,"{""C"": 0.01, ""penalty"": ""l2""}",10/30,5
img_rgb_vpa_effnet,mlp_fixed,30,1280,0.5114021164021163,0.17763214421265308,0.6236111111111113,0.1995964958985204,0.5380952380952381,0.1324514879833837,0.5505555555555556,0.20480264929839753,0.5305555555555556,0.2547285886885777,0.5444444444444445,0.24343224778007383,"{""dropout"": 0.3, ""weight_decay"": 0.001}",16/30,3
img_azimuth_swin,mlp_fixed,30,768,0.5111904761904761,0.24296670795491052,0.56875,0.2213024998863291,0.5470238095238095,0.17853961128695986,0.5327777777777778,0.24375272209240756,0.5305555555555554,0.3051939692656418,0.5777777777777777,0.20753679142662326,"{""dropout"": 0.5, ""weight_decay"": 0.001}",15/30,4
vid_rgb_vpz_r2plus1d,logistic_regression,30,512,0.5101587301587301,0.22325415261569187,0.554861111111111,0.192461754589232,0.5660714285714286,0.157859845506588,0.5811111111111111,0.2935687839446981,0.5055555555555554,0.2625520686667217,0.6222222222222222,0.2974454885289613,"{""C"": 0.01, ""penalty"": ""l2""}",15/30,5
img_rgb_vpe_vit,logistic_regression,30,768,0.51,0.1961246951503529,0.5847222222222221,0.20890247927992042,0.556547619047619,0.1713492307503127,0.5988888888888888,0.27228046917705023,0.4944444444444444,0.23153383826795312,0.6222222222222222,0.2800291902317768,"{""C"": 0.01, ""penalty"": ""l2""}",9/30,4
vid_velocity_r2plus1d,svm_linear,30,512,0.5096127946127946,0.21299740582571078,0.6041666666666666,0.1995264988786935,0.5404761904761904,0.17844412539468033,0.5812698412698413,0.27471772939549255,0.5277777777777778,0.2889515110435573,0.5666666666666667,0.32489314482696546,"{""C"": 0.1}",18/30,3
vid_effort_r3d,mlp_fixed,30,512,0.5088095238095238,0.25176998731972366,0.6006944444444445,0.24747789902225611,0.551190476190476,0.17151920154932307,0.5177777777777778,0.2829758845083486,0.5361111111111111,0.2933517279150636,0.5666666666666667,0.26023125583490153,"{""dropout"": 0.3, ""weight_decay"": 0.001}",13/30,4
img_rgb_vpe_effnet,svm_rbf,30,1280,0.508042328042328,0.3044819553629804,0.5618055555555556,0.2125636126708263,0.611904761904762,0.1408364893247159,0.5138888888888888,0.312911287458037,0.5361111111111111,0.3573820126103441,0.6583333333333333,0.2450173971460283,"{""C"": 1.0, ""gamma"": 0.001}",7/30,8
handcrafted,random_forest,30,33,0.508015873015873,0.1860061318206528,0.5625,0.21252957873924389,0.5458333333333333,0.14482050859296494,0.5748412698412699,0.2373713818788491,0.5111111111111112,0.24539175549596107,0.5777777777777778,0.25421102244707794,"{""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 100}",6/30,9
img_rgb_vpz_swin,svm_rbf,30,768,0.5076984126984126,0.2996353991884263,0.6152777777777778,0.25706802971769444,0.6166666666666667,0.1503378008847189,0.5216666666666666,0.3138608301296216,0.5222222222222221,0.3332854371719634,0.6861111111111112,0.26595030696103594,"{""C"": 10.0, ""gamma"": ""scale""}",7/30,8
img_altitude_vit,mlp_small,30,768,0.5073809523809524,0.2163414889630357,0.5416666666666666,0.1851302999763914,0.5315476190476189,0.16755969698153897,0.5266666666666666,0.2386343649880643,0.522222222222222,0.24655998521468908,0.5472222222222222,0.22919496516327345,"{""dropout"": 0.5, ""weight_decay"": 0.001}",17/30,4
img_azimuth_swin,mlp_small,30,768,0.5073809523809524,0.22106618827421826,0.5729166666666666,0.21510197060608416,0.5476190476190476,0.15987969761834206,0.541111111111111,0.2318397737990571,0.5249999999999999,0.28546359417889444,0.5833333333333334,0.22531374464267423,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,4
vid_rgb_vpa_r3d,mlp_fixed,30,512,0.5064285714285715,0.23422982999907702,0.5819444444444444,0.22303938595767794,0.5416666666666666,0.16884426585781917,0.5092857142857142,0.22514480444758125,0.5361111111111111,0.29171455545553987,0.5555555555555555,0.22672638383962082,"{""dropout"": 0.3, ""weight_decay"": 0.001}",17/30,3
vid_rgb_vpz_r3d,random_forest,30,512,0.5062962962962962,0.2512086605707442,0.6263888888888889,0.1875345859970449,0.5827380952380952,0.14870152074105156,0.5577777777777777,0.27939224316860367,0.5111111111111112,0.3030285614718328,0.6472222222222223,0.26323522591680965,"{""max_depth"": 5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",8/30,7
vid_rgb_vpe_r3d,svm_linear,30,512,0.5057671957671958,0.1671630907170277,0.4888888888888889,0.20817043439773947,0.49047619047619045,0.13766210881920554,0.5084126984126984,0.203923641506195,0.5694444444444443,0.25529200970087895,0.4222222222222222,0.29921139432343774,"{""C"": 0.1}",16/30,3
vid_azimuth_r3d,svm_linear,30,512,0.5048677248677248,0.24818659550149863,0.5624999999999999,0.2486794625532745,0.5392857142857143,0.18441187875905787,0.530952380952381,0.277352320981575,0.5444444444444444,0.3244014037477522,0.5611111111111112,0.31098451173483344,"{""C"": 0.003}",19/30,3
img_acceleration_vit,svm_rbf,30,768,0.503095238095238,0.3216330412518384,0.5930555555555556,0.26756613152300585,0.6505952380952383,0.13653525132136987,0.5588888888888889,0.3558415994984127,0.5083333333333333,0.3709713355513688,0.763888888888889,0.23272018508632977,"{""C"": 0.1, ""gamma"": ""scale""}",6/30,8
img_acceleration_swin,logistic_regression,30,768,0.5019047619047619,0.20420686985388026,0.5875,0.20742618592010986,0.550595238095238,0.14431852079522794,0.5588888888888888,0.2492030720851047,0.49999999999999994,0.2456518422202587,0.6138888888888889,0.2289859092074905,"{""C"": 0.01, ""penalty"": ""l2""}",22/30,2
img_acceleration_swin,svm_rbf,30,768,0.4996127946127947,0.31522020236069515,0.5951388888888888,0.218343103595263,0.6250000000000001,0.1432414780764289,0.5296031746031746,0.34050787187871934,0.5138888888888888,0.3603181686106139,0.725,0.26000110521427344,"{""C"": 1.0, ""gamma"": ""scale""}",11/30,6
vid_rgb_vpe_r2plus1d,mlp_small,30,512,0.49917989417989417,0.21564333898627314,0.6340277777777777,0.1566382468924096,0.5327380952380951,0.15896581268802915,0.52,0.23265089035206635,0.5222222222222223,0.2616384175883003,0.5388888888888889,0.28928281424167096,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,4
img_pressure_effnet,svm_rbf,30,1280,0.49822751322751324,0.29641003718764697,0.5215277777777777,0.2516399357172168,0.5851190476190476,0.1607268285563456,0.49,0.2983543625799664,0.5444444444444444,0.3560730190444696,0.6083333333333332,0.3126867258227428,"{""C"": 10.0, ""gamma"": 0.001}",10/30,6
vid_pressure_r2plus1d,logistic_regression,30,512,0.4982275132275132,0.2129729990915182,0.5895833333333335,0.15895879939221536,0.5369047619047618,0.14784498573724847,0.5299999999999999,0.22494784410402735,0.5222222222222221,0.28190421640799895,0.5694444444444444,0.23272018508632977,"{""C"": 1.0, ""penalty"": ""l1""}",9/30,4
vid_effort_r3d,mlp_small,30,512,0.49714285714285716,0.2460195275670758,0.6125,0.2364376826518518,0.5458333333333332,0.15069941132368497,0.5044444444444445,0.2640291016894781,0.525,0.29454653763921423,0.5666666666666667,0.228898746207413,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,4
img_altitude_effnet,mlp_small,30,1280,0.497116402116402,0.22562042103562094,0.5076388888888889,0.2342681482697595,0.5184523809523809,0.16309021902073065,0.48166666666666663,0.19948929046817085,0.538888888888889,0.28928281424167096,0.4972222222222223,0.2149616081437203,"{""dropout"": 0.3, ""weight_decay"": 0.001}",11/30,4
vid_rgb_vpe_r2plus1d,mlp_fixed,30,512,0.49667628667628666,0.21919015923258164,0.5916666666666667,0.18646746349572285,0.5339285714285713,0.15527537341906245,0.5162698412698412,0.22276516576046962,0.5194444444444444,0.2739341355148267,0.5444444444444444,0.25022339954671546,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,3
img_azimuth_swin,svm_rbf,30,768,0.4958994708994709,0.2832121542330418,0.5482638888888888,0.2511420772228103,0.574404761904762,0.16006871801651362,0.5003968253968254,0.3018358632029657,0.5361111111111111,0.34162344367288683,0.6083333333333333,0.30018353262080344,"{""C"": 1.0, ""gamma"": ""scale""}",10/30,9
img_velocity_effnet,svm_rbf,30,1280,0.4953968253968254,0.31096107158024067,0.5791666666666667,0.2565824051866008,0.6047619047619047,0.1583871841952129,0.49499999999999994,0.3106706994953084,0.5249999999999999,0.35969735043234047,0.6527777777777778,0.27165179894910707,"{""C"": 10.0, ""gamma"": ""scale""}",11/30,7
vid_rgb_vpz_r2plus1d,svm_linear,30,512,0.4949206349206349,0.21973168453460945,0.56875,0.17661999898693692,0.5511904761904761,0.15636094466089503,0.5638888888888888,0.2875142286445183,0.486111111111111,0.24279200270451023,0.6277777777777778,0.25496349875235247,"{""C"": 0.003}",12/30,3
img_acceleration_vit,svm_poly,30,768,0.4945069745069744,0.29746129871236093,0.5239583333333333,0.2384978219757253,0.5000000000000001,0.15468294057248852,0.41111111111111115,0.28721100399407395,0.6861111111111111,0.4080625030380714,0.3638888888888889,0.47468649330067797,"{""C"": 0.01, ""degree"": 2}",17/30,4
vid_effort_r3d,random_forest,30,512,0.4944708994708995,0.27098853662873806,0.6434027777777778,0.2275886653913662,0.5827380952380954,0.17360604809256663,0.5505555555555556,0.28333276988900474,0.5083333333333333,0.3462649639905203,0.6499999999999999,0.2350918952956832,"{""max_depth"": 5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",6/30,8
vid_azimuth_r2plus1d,random_forest,30,512,0.4931216931216931,0.20919829391030548,0.5083333333333333,0.19639653667225965,0.5238095238095238,0.16402134794087778,0.5305555555555556,0.24093064030028324,0.5277777777777777,0.27882942688599677,0.5277777777777778,0.29224764249967117,"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 100}",7/30,6
vid_rgb_vpe_r2plus1d,logistic_regression,30,512,0.4922751322751322,0.22214938728720335,0.645138888888889,0.15508264440750297,0.5654761904761904,0.1577332542554236,0.5855555555555554,0.2909797603701725,0.4638888888888888,0.23841282868960792,0.663888888888889,0.2755031389399632,"{""C"": 0.01, ""penalty"": ""l2""}",18/30,3
vid_acceleration_r3d,random_forest,30,512,0.49222222222222217,0.23494803757396623,0.5923611111111111,0.16798003828756164,0.5428571428571428,0.15550535085638803,0.5194444444444444,0.23472831500401323,0.5194444444444444,0.31462083648975336,0.5722222222222222,0.2250301526553427,"{""max_depth"": 5, ""min_samples_leaf"": 3, ""n_estimators"": 100}",8/30,7
vid_rgb_vpa_r3d,mlp_small,30,512,0.49201058201058195,0.2460072849514738,0.5986111111111112,0.23049726909450693,0.5333333333333333,0.15445055203427485,0.48817460317460315,0.23720645553285263,0.5361111111111111,0.31309489990637324,0.5361111111111111,0.21406856661659193,"{""dropout"": 0.5, ""weight_decay"": 0.001}",17/30,3
img_azimuth_vit,svm_linear,30,768,0.49100529100529106,0.22446376456916559,0.5506944444444444,0.22688145706941598,0.5023809523809523,0.16802170251787957,0.48928571428571427,0.22465318924570657,0.55,0.30371265912099354,0.48055555555555546,0.24239716519802962,"{""C"": 0.003}",21/30,3
vid_velocity_r3d,mlp_fixed,30,512,0.49052910052910054,0.29727332105829085,0.6229166666666666,0.24906133648059853,0.569642857142857,0.17385078069403084,0.4916666666666666,0.2945790554730116,0.5222222222222223,0.3438940108185715,0.6138888888888889,0.2035171269084816,"{""dropout"": 0.3, ""weight_decay"": 0.001}",13/30,3
vid_velocity_r3d,svm_linear,30,512,0.4883597883597884,0.26730433809880866,0.585763888888889,0.22192859177748983,0.5410714285714284,0.17371157856167754,0.5161111111111111,0.2926455931110278,0.5388888888888889,0.3409568835263635,0.5611111111111112,0.2715195403499098,"{""C"": 0.1}",17/30,3
vid_rgb_vpe_r3d,logistic_regression,30,512,0.4867724867724867,0.22812449970675636,0.5875,0.18804995973496472,0.5541666666666666,0.1702160612470247,0.5716666666666667,0.2729907440924569,0.4722222222222222,0.2771064685124531,0.6249999999999999,0.2196631869677126,"{""C"": 1.0, ""penalty"": ""l1""}",9/30,5
img_azimuth_effnet,svm_linear,30,1280,0.48652477152477147,0.2371635172661893,0.47951388888888885,0.22096212042022106,0.47202380952380957,0.19615875632350266,0.45801587301587304,0.21774931455664134,0.5722222222222222,0.328800599105146,0.39722222222222214,0.27998643006708623,"{""C"": 0.01}",22/30,3
vid_pressure_r2plus1d,mlp_fixed,30,512,0.486084656084656,0.21346848293087323,0.5673611111111112,0.19897691910341664,0.5142857142857142,0.14600895058987823,0.5072222222222221,0.24536638229005586,0.5277777777777778,0.29469554824566147,0.5194444444444444,0.27393413551482665,"{""dropout"": 0.3, ""weight_decay"": 0.001}",19/30,3
vid_rgb_vpa_r3d,random_forest,30,512,0.4856084656084656,0.24018276017992798,0.613888888888889,0.2349220679995935,0.5428571428571428,0.17361343731337028,0.5472222222222222,0.2740390152234226,0.4888888888888888,0.2933925401759676,0.5888888888888888,0.25702144957723694,"{""max_depth"": 5, ""min_samples_leaf"": 5, ""n_estimators"": 100}",8/30,7
img_effort_swin,svm_poly,30,768,0.4853174603174602,0.30875050762891454,0.6243055555555556,0.2437855076145028,0.636309523809524,0.1671523389308085,0.6088888888888888,0.3733901160977472,0.4472222222222222,0.32124886013881093,0.8055555555555556,0.24500110772027842,"{""C"": 1.0, ""degree"": 2}",24/30,3
vid_altitude_r2plus1d,logistic_regression,30,512,0.4851587301587301,0.2147774719866088,0.5999999999999999,0.14006446928309677,0.55,0.13763548120356367,0.5659523809523809,0.2797028725756078,0.47777777777777775,0.259801476423787,0.6361111111111112,0.28321780380717393,"{""C"": 0.01, ""penalty"": ""l2""}",15/30,4
handcrafted,mlp_fixed,30,33,0.48357142857142854,0.2088157445435715,0.5472222222222223,0.21273604574599578,0.5095238095238095,0.17068376103766011,0.5205555555555555,0.24458438174923952,0.4944444444444444,0.25232001412384725,0.5277777777777778,0.23705300073958652,"{""dropout"": 0.3, ""weight_decay"": 0.001}",21/30,4
vid_pressure_r2plus1d,mlp_small,30,512,0.4833068783068783,0.19528353333748827,0.5892361111111112,0.17296130788296246,0.5083333333333333,0.1404299136154698,0.5111111111111112,0.22566773346211,0.5138888888888888,0.2645057319752542,0.5222222222222221,0.26346255135073765,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,4
img_altitude_effnet,mlp_fixed,30,1280,0.4823544973544973,0.20871883517220724,0.49513888888888885,0.22066134957016187,0.49642857142857133,0.16995207752739047,0.48166666666666663,0.22439147168965626,0.5138888888888888,0.25340906813092423,0.4861111111111111,0.2645057319752542,"{""dropout"": 0.5, ""weight_decay"": 0.001}",16/30,4
img_rgb_vpa_effnet,svm_linear,30,1280,0.48177248677248685,0.19805314804194407,0.5125,0.18972971802114486,0.5005952380952381,0.11951212743596064,0.4772222222222222,0.19882236306863,0.5444444444444444,0.29744548852896135,0.48055555555555546,0.2892414220948097,"{""C"": 0.003}",23/30,2
img_raw_effnet,logistic_regression,30,1280,0.4811640211640212,0.18410692156771488,0.49444444444444435,0.23696459446375992,0.5041666666666667,0.14960093330144497,0.5242857142857142,0.222590749235371,0.5111111111111111,0.26868251476792804,0.5138888888888888,0.2742835785851597,"{""C"": 1.0, ""penalty"": ""l2""}",11/30,4
vid_pressure_r2plus1d,random_forest,30,512,0.4805026455026455,0.19291346653253938,0.5541666666666667,0.19478964978364546,0.5136904761904761,0.13564648077159608,0.5338888888888889,0.25432968517492205,0.49999999999999994,0.26078278861007875,0.5416666666666666,0.25685058345704065,"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 100}",8/30,7
vid_acceleration_r3d,logistic_regression,30,512,0.4803439153439154,0.27568542515367683,0.6090277777777778,0.23549156659511225,0.5398809523809525,0.1839511878900359,0.4866666666666666,0.26646544131955374,0.5055555555555555,0.3354339938648172,0.5777777777777777,0.17634721352782803,"{""C"": 0.1, ""penalty"": ""l2""}",14/30,4
img_azimuth_vit,mlp_small,30,768,0.47994708994708996,0.19312752138723696,0.5524305555555556,0.19772721069276156,0.5154761904761904,0.1506300786557072,0.5305555555555556,0.24393341741717653,0.4888888888888889,0.24733573957582394,0.55,0.2557761832905818,"{""dropout"": 0.5, ""weight_decay"": 0.001}",15/30,4
handcrafted,mlp_small,30,33,0.47246031746031747,0.22020589566239782,0.5131944444444445,0.2391367860838081,0.49107142857142855,0.1890258696070932,0.4922222222222222,0.2315090149653294,0.4972222222222223,0.2849038062214844,0.48611111111111105,0.25809066590310675,"{""dropout"": 0.5, ""weight_decay"": 0.001}",13/30,4
vid_pressure_r3d,mlp_fixed,30,512,0.46965608465608466,0.22891702907462252,0.5,0.22277529355299822,0.5053571428571428,0.17244095053534744,0.4977777777777777,0.25763191143178454,0.4861111111111111,0.2862454581725155,0.5333333333333333,0.2342756015279106,"{""dropout"": 0.3, ""weight_decay"": 0.001}",19/30,2
vid_azimuth_r2plus1d,logistic_regression,30,512,0.46849206349206346,0.20582331095492354,0.51875,0.21653054410998704,0.5142857142857142,0.15184184705323384,0.49373015873015874,0.2252525566106858,0.475,0.24870353490825592,0.5527777777777777,0.2528414512874507,"{""C"": 1.0, ""penalty"": ""l1""}",16/30,4
vid_rgb_vpe_r2plus1d,svm_linear,30,512,0.4683333333333333,0.22272748779197626,0.6361111111111111,0.1579749927669536,0.5220238095238094,0.14715542097269613,0.5011111111111111,0.24329842818983108,0.46944444444444433,0.24120877482455466,0.5694444444444444,0.25246233106726684,"{""C"": 0.1}",15/30,3
vid_acceleration_r3d,svm_linear,30,512,0.4673015873015872,0.2742499729647676,0.55,0.23465859279475318,0.5119047619047619,0.17104414339965188,0.45468253968253963,0.26863387351628776,0.5277777777777778,0.35781727965459204,0.5194444444444444,0.24436497314912206,"{""C"": 0.01}",13/30,3
img_raw_swin,svm_poly,30,768,0.46667388167388163,0.26417733542702576,0.5024305555555556,0.2324040424106248,0.5279761904761905,0.14804937211810412,0.5237301587301587,0.3287489604707642,0.5611111111111111,0.4011079801620515,0.5555555555555555,0.4312579242057979,"{""C"": 1.0, ""degree"": 2}",15/30,4
img_azimuth_vit,mlp_fixed,30,768,0.4663227513227513,0.20417656301453663,0.5482638888888889,0.1896919160861009,0.5202380952380953,0.1364587222419622,0.49,0.2072257916757279,0.4666666666666667,0.23832911337796084,0.575,0.21144231933586585,"{""dropout"": 0.5, ""weight_decay"": 0.001}",14/30,4
vid_azimuth_r2plus1d,mlp_small,30,512,0.4616931216931217,0.21731583553930212,0.5291666666666667,0.18766754966003657,0.494047619047619,0.1559102275724516,0.48317460317460326,0.24112192265144897,0.48055555555555546,0.27041486976125206,0.5027777777777778,0.2584615304209412,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,4
vid_azimuth_r2plus1d,mlp_fixed,30,512,0.4612698412698412,0.19901030964253985,0.5128472222222221,0.1813256079365252,0.49464285714285716,0.1207629904368638,0.47484126984126984,0.21115916812097937,0.486111111111111,0.25622829160765753,0.5055555555555555,0.24752929829038992,"{""dropout"": 0.3, ""weight_decay"": 0.001}",16/30,4
img_rgb_vpe_effnet,svm_linear,30,1280,0.46015873015873004,0.2509625954347529,0.523611111111111,0.21265160619993567,0.5226190476190475,0.16318795082766355,0.4955555555555555,0.2727022899660835,0.47777777777777775,0.30944064395748416,0.5833333333333334,0.24172115913578263,"{""C"": 0.003}",19/30,2
img_rgb_vpa_effnet,logistic_regression,30,1280,0.4601058201058201,0.20953893699571463,0.5666666666666667,0.1774020964684962,0.5291666666666667,0.11288817359349128,0.5127777777777778,0.25065750064761033,0.4666666666666667,0.2685636549900399,0.5888888888888888,0.24655998521468908,"{""C"": 0.01, ""penalty"": ""l2""}",17/30,5
img_altitude_vit,logistic_regression,30,768,0.45992063492063484,0.22957428674251626,0.4770833333333334,0.18724839440405505,0.5154761904761904,0.16505051508880972,0.5111111111111112,0.26335345963148515,0.4694444444444444,0.28237102753344534,0.5722222222222222,0.2250301526553427,"{""C"": 0.01, ""penalty"": ""l2""}",12/30,4
img_acceleration_swin,svm_linear,30,768,0.4536507936507936,0.2205831924019717,0.5048611111111111,0.22641922380972926,0.49345238095238086,0.16629496141460107,0.47611111111111104,0.23323821268600137,0.4749999999999999,0.27952991464255955,0.5305555555555556,0.23002928904521314,"{""C"": 0.003}",22/30,3
